category      count  postdate    writer      title                                                                summary                                                                                                                                         link
sad              21  2018.09.17  경향신문    문 대통령 “새 선언·합의 중요하지 않아”…북·미 중재 집중               ㆍ의례적 덕담보다 ‘종전선언·비핵화 조치’ 바로 꺼낼 듯ㆍ김 위원장 ‘대승적 결단’ 기대…군사적 긴장완화도 의제문재인 대통령이 17일 청와대 여민…     /main/ranking/read.nhn?rankingType=popular_like&oid=032&aid=0002894312
angry          3953  2018.09.17  경향신문    문 대통령 “새 선언·합의 중요하지 않아”…북·미 중재 집중               ㆍ의례적 덕담보다 ‘종전선언·비핵화 조치’ 바로 꺼낼 듯ㆍ김 위원장 ‘대승적 결단’ 기대…군사적 긴장완화…                                            /main/ranking/read.nhn?rankingType=popular_like&oid=032&aid=0002894312
angry          3092  2018.09.17  MBC 뉴스    文 "시민들 자주 가는 식당 가자"…북측 선택은?                         [뉴스데스크]◀ 앵커 ▶이번 평양회담에서는 이전에 볼 수 없었던 특별한 일정들도 마련될 예정입니다. 특히, 남북 정상이 북한 주민들이 자주 가는 식…    /main/ranking/read.nhn?rankingType=popular_like&oid=214&aid=0000875531
angry          2683  2018.09.17  뉴시스      日정부 집요한 영토 도발…"독도는 일본땅" 주장 사료 게재               【서울=뉴시스】 일본 정부가 지난 7월 내각관방 홈페이지에 올린 독도 영유권을 주장하는 자료. 사진은 1953년 7월15일 도쿄 주재 영국대사관이 본국…   /main/ranking/read.nhn?rankingType=popular_like&oid=003&aid=0008812625
angry          2271  2018.09.17  JTBC        수십명이 여중생 1명 끌고다녔는데…그냥 돌아간 경찰                    [앵커]10대 학생 30여 명이 여중생 1명을 겁주기 위해서 끌고 다니면서 위협했습니다. 무리 가운데 1명과 말다툼을 한 것이 발단이었습니다. 현장을 본…  /main/ranking/read.nhn?rankingType=popular_like&oid=437&aid=0000191672
angry          1670  2018.09.17  연합뉴스    '차 세워 폭행' 영장기각 여중생 편의점 알바 때려 구속(종합)           (청주=연합뉴스) 이승민 기자 = 술에 취해 운행 중인 승용차를 세워 운전자를 폭행한 혐의로 구속 영장이 신청됐으나 기각돼 풀려난 여중생이 편의점 …   /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010347839
angry          1613  2018.09.17  뉴스1       文대통령 "북미, 역지사지해야…전쟁공포 해소·북미대화 노력"            문재인 대통령이 3일 청와대 여민관에서 열린 수석·보좌관 회의를 주재하고 있다. (청와대 제공) 2018.9.3/뉴스1(서울=뉴스1) 조소영 기자 = 문재인 …    /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003593969
angry          1472  2018.09.17  SBS 뉴스    [단독] "속옷 찾아가라"…성범죄 피해자 실명 관보에 공개                <앵커>검찰을 비롯한 수사기관들은 수사가 끝나면 범행 증거물들을 당사자에게 돌려주게 되어있습니다. 이때 정부의 공개 게시판인 관보에 물건을 찾아…  /main/ranking/read.nhn?rankingType=popular_like&oid=055&aid=0000675266
angry          1404  2018.09.17  연합뉴스    '위안부 할머니 모욕' 순천대 교수 법정구속                            (순천=연합뉴스) 형민우 기자 = 강의실에서 일본군 위안부 피해자 할머니를 모욕한 발언을 한 순천대 교수가 실형을 선고받고 법정구속된 사실이 뒤늦…   /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010348338
angry          1285  2018.09.17  뉴스1       靑 "김규연양 방북못해…선발대, 큰할아버지와 만남 어렵다 알려와"       북측의 큰할아버지 김용수씨(84)에게 남측의 종손녀 규연양이 쓴 손편지.2018.8.24(공동취재단) © News1(서울=뉴스1) 조소영 기자,양새롬 기자 = 북녘…   /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003594495
angry          1241  2018.09.17  SBS 뉴스    그린벨트 해제 놓고 '고성 충돌'…국토부-서울시 이견                    <앵커>다음은 부동산 소식 이어가겠습니다. 치솟는 집값을 잡기 위해서 주택 공급을 늘리기로 한 정부가 집을 어디에 지을지 이번 주 금요일 밝힐 예정…  /main/ranking/read.nhn?rankingType=popular_like&oid=055&aid=0000675269
want             48  2018.09.17  SBS 뉴스    그린벨트 해제 놓고 '고성 충돌'…국토부-서울시 이견                    <앵커>다음은 부동산 소식 이어가겠습니다. 치솟는 집값을 잡기 위해서 주택 공급을 늘리기로 한 정부가 집…                                           /main/ranking/read.nhn?rankingType=popular_like&oid=055&aid=0000675269
want             44  2018.09.17  JTBC        수십명이 여중생 1명 끌고다녔는데…그냥 돌아간 경찰                    [앵커]10대 학생 30여 명이 여중생 1명을 겁주기 위해서 끌고 다니면서 위협했습니다. 무리 가운데 1명과 말다툼을 한 것이 발단이었습니다. 현장을 본…  /main/ranking/read.nhn?rankingType=popular_like&oid=437&aid=0000191672
want             42  2018.09.17  MBC 뉴스    [바로 간다] "5백만원 성형을 55만원에"…공짜 수술의 비밀               [뉴스데스크]◀ 기자 ▶바로 간다 인권사회팀 신수아 기자입니다. 수백만 원이 드는 성형 수술을 거의 공짜로 받을 수 있다.이렇게 입소문이 난 병원이…    /main/ranking/read.nhn?rankingType=popular_like&oid=214&aid=0000875544
want             33  2018.09.17  SBS 뉴스    [단독] 양말·페인트까지…곳곳에 라돈 뿜는 모나자이트                   <앵커>'라돈 침대 사태' 이후 정부가 원인 물질인 모나자이트가 침대 말고 또 어디 쓰였는지 조사를 했습니다. 그 결과 페인트나 타일뿐 아니라 양말이…  /main/ranking/read.nhn?rankingType=popular_like&oid=055&aid=0000675271
want             31  2018.09.17  뉴시스      日정부 집요한 영토 도발…"독도는 일본땅" 주장 사료 게재               【서울=뉴시스】 일본 정부가 지난 7월 내각관방 홈페이지에 올린 독도 영유권을 주장하는 자료. 사진은 1953년 7월15일 도쿄 주재 영국대사관이 본국…   /main/ranking/read.nhn?rankingType=popular_like&oid=003&aid=0008812625
want             31  2018.09.17  SBS 뉴스    [단독] "속옷 찾아가라"…성범죄 피해자 실명 관보에 공개                <앵커>검찰을 비롯한 수사기관들은 수사가 끝나면 범행 증거물들을 당사자에게 돌려주게 되어있습니다. 이때 정부의 공개 게시판인 관보에 물건을 찾아…  /main/ranking/read.nhn?rankingType=popular_like&oid=055&aid=0000675266
want             27  2018.09.17  국민일보    [사연뉴스] 쌍둥이 엄마에게 택시 타라며 5만원 건넨 중년 부부          쌍둥이 남매를 둔 20대 엄마의 사연입니다. 날벼락 같은 사고로 남편을 떠나보낸 뒤 세상에 혼자 남겨진 것 같았다는 쌍둥이 엄마 A씨는 한 중년 부부…   /main/ranking/read.nhn?rankingType=popular_like&oid=005&aid=0001132168
want             27  2018.09.17  연합뉴스    '위안부 할머니 모욕' 순천대 교수 법정구속                            (순천=연합뉴스) 형민우 기자 = 강의실에서 일본군 위안부 피해자 할머니를 모욕한 발언을 한 순천대 교수가 실형을 선고받고 법정구속된 사실이 뒤늦…   /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010348338
want             25  2018.09.17  조선일보    [단독]구하라 남친 A씨 “화해 불가능…오늘 경찰 조사받겠다”             구하라 남친 A씨, "이제 화해 불가능…오늘 경찰서 조사받겠다"구하라의 디스패치 인터뷰 확인 후 경찰과 일정 조율 급거 상경 중-그룹 ‘카라’ 출신 …     /main/ranking/read.nhn?rankingType=popular_like&oid=023&aid=0003399227
want             22  2018.09.17  한겨레21    교배·임신·분만 그리고 도태 ‘공장돼지’의 일생                         [한겨레21] 기자, 집단 사육 돼지공장에서 일하다… 쇠틀에 갇혀 3년여 6~7차례 새끼 낳고 식탁 위 상품으로임신한 돼지가 좁은 스톨 안에 앉아 있다.…    /main/ranking/read.nhn?rankingType=popular_like&oid=036&aid=0000040498
